link,listed,address,price,bedrooms,bathrooms,area (m2),latitude,longitude
https://www.realestate.co.nz/42515582/residential/sale/lot-48-millvale-street-waikanae,11 months ago,"Lot 48 Millvale Street, Waikanae","Asking Price $1,265,000",3.0,2.0,562.0,,
https://www.realestate.co.nz/42515416/residential/sale/81-te-ara-o-papatahi-wainuiomata,11 months ago,"81 Te Ara o Papatahi, Wainuiomata","$539,000",2.0,1.0,,,
https://www.realestate.co.nz/42515374/residential/sale/18a-lucknow-terrace-khandallah,11 months ago,"18A Lucknow Terrace, Khandallah","Offers Over $995,000",4.0,2.0,507.0,,
https://www.realestate.co.nz/42513049/residential/sale/5-te-wiremu-lane-otaki,11 months ago,"5 Te Wiremu Lane, Otaki","$875,000",3.0,3.0,1001.0,,
https://www.realestate.co.nz/42512852/residential/sale/6a-42-cable-street-te-aro,11 months ago,"6A/42 Cable Street, Te Aro","Buyer Enquiry Over $1,295,000",3.0,2.0,,,
https://www.realestate.co.nz/42512120/residential/sale/5-320-oxford-terrace-avalon,11 months ago,"5/320 Oxford Terrace, Avalon",Negotiation,2.0,2.0,81.0,,
https://www.realestate.co.nz/42510991/residential/sale/1039-ohariu-valley-road-ohariu,11 months ago,"1039 Ohariu Valley Road, Ohariu","Buyer Enquiry Over $689,000",,,33300.0,,
https://www.realestate.co.nz/42510532/residential/sale/42-raiha-street-porirua,11 months ago,"42 Raiha Street, Porirua",Negotiation,,,7079.0,,
https://www.realestate.co.nz/42510290/residential/sale/3-111-coromandel-street-newtown,11 months ago,"3/111 Coromandel Street, Newtown","Enquiries Over $350,000",3.0,1.0,,,
https://www.realestate.co.nz/42509550/residential/sale/209-120-victoria-street-te-aro,11 months ago,"209/120 Victoria Street, Te Aro","Asking Price $610,000",1.0,1.0,,,
https://www.realestate.co.nz/42509401/residential/sale/2-32-william-street-hataitai,11 months ago,"2/32 William Street, Hataitai",Deadline Sale,2.0,1.0,,,
https://www.realestate.co.nz/42508159/residential/sale/239-houghton-bay-road-houghton-bay,11 months ago,"239 Houghton Bay Road, Houghton Bay",Negotiation,,,1573.0,,
https://www.realestate.co.nz/42507756/residential/sale/4-middleton-road-johnsonville,11 months ago,"4 Middleton Road, Johnsonville","Asking Price $700,000",2.0,1.0,680.0,,
https://www.realestate.co.nz/42507533/residential/sale/115-main-road-wainuiomata,11 months ago,"115 Main Road, Wainuiomata","Asking Price $1,200,000",4.0,1.0,1356.0,,
https://www.realestate.co.nz/42506241/residential/sale/lot-7-310-fergusson-drive-heretaunga,11 months ago,"Lot 7, 310 Fergusson Drive, Heretaunga",Negotiation,3.0,1.0,163.0,,
https://www.realestate.co.nz/42506112/residential/sale/12c-redwood-close-paraparaumu,11 months ago,"12C Redwood Close, Paraparaumu",Negotiation,,,904.0,,
https://www.realestate.co.nz/42505639/residential/sale/3c-274-oriental-parade-oriental-bay,11 months ago,"3C/274 Oriental Parade, Oriental Bay",POA,2.0,3.0,,,
https://www.realestate.co.nz/42504667/residential/sale/49-the-crescent-roseneath,11 months ago,"49 The Crescent, Roseneath","Buyer Enquiry Over $2,450,000",4.0,2.0,573.0,,
https://www.realestate.co.nz/42502160/residential/sale/1-36-whanake-street-titahi-bay,11 months ago,"1/ 36 Whanake Street, TITAHI BAY","$260,000",,,654.0,,
https://www.realestate.co.nz/42501678/residential/sale/11-makora-grove-paremata,11 months ago,"11 Makora Grove, Paremata",Negotiation,,,843.0,,
https://www.realestate.co.nz/42501283/residential/sale/64-woodland-road-johnsonville,11 months ago,"64 Woodland Road, Johnsonville","Enquiries Over $1,300,000",,,3857.0,,
https://www.realestate.co.nz/42499154/residential/sale/10-weka-grove-elderslea,11 months ago,"10 Weka Grove, Elderslea",Negotiation,4.0,1.0,797.0,,
https://www.realestate.co.nz/42499050/residential/sale/lot-3-136b-waerenga-road-otaki,11 months ago,"Lot 3 136B Waerenga Road, Otaki","$280,000",,,746.0,,
https://www.realestate.co.nz/42498929/residential/sale/stage-3-kenepuru-landings-porirua,11 months ago,"STAGE 3 Kenepuru Landings, Porirua",POA,3.0,2.0,,,
https://www.realestate.co.nz/42497996/residential/sale/4-puketiro-avenue-northland,11 months ago,"4 Puketiro Avenue, Northland","Buyer Enquiry Over $650,000",4.0,1.0,445.0,,
https://www.realestate.co.nz/42494912/residential/sale/21a-manuka-street-stokes-valley,a year ago,"21A Manuka Street, Stokes Valley","Buyer Enquiry Over $749,000",3.0,2.0,,,
https://www.realestate.co.nz/42494608/residential/sale/7-massey-street-elderslea,a year ago,"7 Massey Street, Elderslea",Tender,3.0,1.0,843.0,,
https://www.realestate.co.nz/42494121/residential/sale/35-pitt-street-wadestown,a year ago,"35 Pitt Street, Wadestown","$1,955,000",4.0,3.0,466.0,,
https://www.realestate.co.nz/42493894/rural/sale/71-hautere-cross-road-te-horo,a year ago,"71 Hautere Cross Road, Te Horo","Offers Over $1,000,000 Including GST (if any)",,,98000.0,,
https://www.realestate.co.nz/42493721/residential/sale/1b-236-oriental-parade-oriental-bay,a year ago,"1B/236 Oriental Parade, Oriental Bay","$665,000",2.0,1.0,,,
https://www.realestate.co.nz/42493637/residential/sale/38-speldhurst-grove-stokes-valley,a year ago,"38 Speldhurst Grove, Stokes Valley",Tender,3.0,2.0,479.0,,
https://www.realestate.co.nz/42493453/residential/sale/208-60-willis-street-wellington-central,a year ago,"208/60 Willis Street, Wellington Central",Negotiation,1.0,1.0,,,
https://www.realestate.co.nz/42492962/residential/sale/152u15-the-terrace-wellington-central,a year ago,"152U15 The Terrace, Wellington Central","Asking Price $300,000",1.0,1.0,,,
https://www.realestate.co.nz/42491744/residential/sale/1-ranapiri-lane-otaki,a year ago,"1 Ranapiri Lane, Otaki",Negotiation,,,602.0,,
https://www.realestate.co.nz/42491550/residential/sale/79-holystone-road-duplex-whitby,a year ago,"79 Holystone Road - Duplex, Whitby",Negotiation,3.0,2.0,265.0,,
https://www.realestate.co.nz/42491012/residential/sale/16b-hugh-duncan-street-haywards,a year ago,"16b Hugh Duncan Street, Haywards",Negotiation,,,,,
https://www.realestate.co.nz/42484427/residential/sale/361a-main-road-north-brown-owl,a year ago,"361a Main Road North, Brown Owl",Negotiation,5.0,4.0,2063.0,,
https://www.realestate.co.nz/42484424/residential/sale/4-ropata-te-ao-way-otaki,a year ago,"4 Ropata Te Ao Way, Otaki","$330,000",,,,,
https://www.realestate.co.nz/42482445/residential/sale/8-29-alanbrooke-place-karori,a year ago,"8/29 Alanbrooke Place, Karori","Offers Over $1,495,000",4.0,3.0,660.0,,
https://www.realestate.co.nz/42482444/residential/sale/7-29-alanbrooke-place-karori,a year ago,"7/29 Alanbrooke Place, Karori","Offers Over $1,495,000",4.0,3.0,850.0,,
https://www.realestate.co.nz/42482443/residential/sale/6-29-alanbrooke-place-karori,a year ago,"6/29 Alanbrooke Place, Karori","Offers Over $1,750,000",4.0,2.0,510.0,,
https://www.realestate.co.nz/42481498/residential/sale/8-10-bould-street-johnsonville,a year ago,"8 & 10 Bould Street, Johnsonville",Negotiation,,,1132.0,,
https://www.realestate.co.nz/42481420/residential/sale/18-ngarara-road-waikanae,a year ago,"18 Ngarara Road, Waikanae","$1,700,000",3.0,2.0,714.0,,
https://www.realestate.co.nz/42481207/rural/sale/lot-36-maymorn-farm-maymorn,a year ago,"Lot 36 Maymorn Farm, Maymorn","$1,239,000 Including GST (if any)",4.0,2.0,1024.0,,
https://www.realestate.co.nz/42480545/residential/sale/a-39-truscott-avenue-johnsonville,a year ago,"A/39 Truscott Avenue, Johnsonville",Negotiation,3.0,1.0,348.0,,
https://www.realestate.co.nz/42478857/residential/sale/14c-cairo-street-upper-hutt,a year ago,"14C Cairo Street, Upper Hutt","Buyer Enquiry Over $599,000",2.0,1.0,48.0,,
https://www.realestate.co.nz/42472729/residential/sale/101-redwood-avenue-tawa,a year ago,"101 Redwood Avenue, TAWA",Negotiation,,,546.0,,
https://www.realestate.co.nz/42470408/residential/sale/27-kainui-road-hataitai,a year ago,"27 Kainui Road, Hataitai","Buyer Enquiry Over $1,510,000",4.0,1.0,367.0,,
https://www.realestate.co.nz/42468998/residential/sale/lot-34-stage-1-maymorn-farm-maymorn,a year ago,"Lot 34 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $449,000",,,1080.0,,
https://www.realestate.co.nz/42468995/residential/sale/lot-33-stage-1-maymorn-farm-maymorn,a year ago,"Lot 33 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $449,000",,,1042.0,,
https://www.realestate.co.nz/42468989/residential/sale/lot-31-stage-1-maymorn-farm-maymorn,a year ago,"Lot 31 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $449,000",,,1047.0,,
https://www.realestate.co.nz/42468946/residential/sale/lot-2-stage-1-maymorn-farm-maymorn,a year ago,"Lot 2 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $549,000",,,2239.0,,
https://www.realestate.co.nz/42468941/residential/sale/lot-1-stage-1-maymorn-farm-maymorn,a year ago,"Lot 1 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $549,000",,,2364.0,,
https://www.realestate.co.nz/42466706/residential/sale/232a-21-left-bank-te-aro,a year ago,"232A/21 Left Bank, Te Aro","Enquiries Over $390,000",1.0,1.0,,,
https://www.realestate.co.nz/42466542/residential/sale/3d-35-johnston-street-wellington-central,a year ago,"3D/35 Johnston Street, Wellington Central","Enquiries Over $239,000",1.0,1.0,,,
https://www.realestate.co.nz/42464355/residential/sale/2-moncrieff-street-mount-victoria,a year ago,"2 Moncrieff Street, Mount Victoria","Enquiries Over $3,400,000",9.0,9.0,372.0,,
https://www.realestate.co.nz/42462147/residential/sale/44a-the-drive-tawa,a year ago,"44A The Drive, Tawa","Offers Over $750,000",3.0,3.0,376.0,,
https://www.realestate.co.nz/42461769/residential/sale/41-glenbervie-terrace-thorndon,a year ago,"41 Glenbervie Terrace, Thorndon","Buyer Enquiry Over $1,040,000",2.0,1.0,733.0,,
https://www.realestate.co.nz/42461524/residential/sale/48-mcfarlane-street-mount-victoria,a year ago,"48 McFarlane Street, Mount Victoria","Offers Over $4,595,000",4.0,3.0,215.0,,
https://www.realestate.co.nz/42461338/residential/sale/31-pacific-view-whitby,a year ago,"31 Pacific View, Whitby","$550,000",,,10593.0,,
https://www.realestate.co.nz/42460736/residential/sale/60-muri-road-pukerua-bay,a year ago,"60 Muri Road, Pukerua Bay",Negotiation,,,835.0,,
https://www.realestate.co.nz/42459619/residential/sale/360-paremata-road-pauatahanui,a year ago,"360 Paremata Road, Pauatahanui","Offers Over $4,299,000",5.0,2.0,8741.0,,
https://www.realestate.co.nz/42459492/residential/sale/58a-moohan-street-wainuiomata,a year ago,"58A Moohan Street, Wainuiomata","Asking Price $350,000",,,471.0,,
https://www.realestate.co.nz/42459487/residential/sale/42-holystone-rd-silverbrooke-sections-whitby,a year ago,"42 Holystone Rd (Silverbrooke Sections), Whitby",Negotiation,,,,,
https://www.realestate.co.nz/42453137/residential/sale/8-kairaumati-crescent-kelson,a year ago,"8 Kairaumati Crescent, Kelson","$1,050,000",4.0,2.0,458.0,,
https://www.realestate.co.nz/42451012/residential/sale/23-park-avenue-waikanae,a year ago,"23 Park Avenue, Waikanae","$1,230,000",3.0,1.0,400.0,,
https://www.realestate.co.nz/42450324/residential/sale/1-229-karori-road-karori,a year ago,"1/229 Karori Road, Karori","Offers Over $549,000",2.0,1.0,,,
https://www.realestate.co.nz/42448813/residential/sale/50-dungarvan-road-newlands,a year ago,"50 Dungarvan Road, Newlands",Negotiation,,,10052.0,,
https://www.realestate.co.nz/42447610/residential/sale/5h-242-taranaki-street-mount-cook,a year ago,"5H/242 Taranaki Street, Mount Cook","$390,000",5.0,1.0,,,
https://www.realestate.co.nz/42446124/residential/sale/60-roxburgh-street-mount-victoria,a year ago,"60 Roxburgh Street, MOUNT VICTORIA","Enquiries Over $1,049,000",5.0,1.0,192.0,,
https://www.realestate.co.nz/42446029/residential/sale/1090-makara-road-makara-beach,a year ago,"1090 Makara Road, Makara Beach","Offers Over $350,000",1.0,1.0,298.0,,
https://www.realestate.co.nz/42444688/residential/sale/9-152-the-terrace-wellington-central,a year ago,"9/152 The Terrace, Wellington Central",Negotiation,1.0,1.0,,,
https://www.realestate.co.nz/42435691/residential/sale/4-35-campbell-terrace-petone,a year ago,"4/35 Campbell Terrace, Petone",Negotiation,1.0,1.0,,,
https://www.realestate.co.nz/42434398/residential/sale/458-adelaide-road-berhampore,a year ago,"458 Adelaide Road, Berhampore","Buyer Enquiry Over $1,595,000",3.0,2.0,105.0,,
https://www.realestate.co.nz/42431582/residential/sale/u319-and-u-123-taranaki-street-te-aro,a year ago,"U319 and U/123 Taranaki Street, Te Aro",Negotiation,1.0,1.0,,,
https://www.realestate.co.nz/42426015/residential/sale/50-beauchamp-street-tawa,a year ago,"50 Beauchamp Street, Tawa","Asking Price $795,000",2.0,2.0,,,
https://www.realestate.co.nz/42424579/residential/sale/55-boeing-way-newlands,a year ago,"55 Boeing Way, Newlands","Buyer Enquiry Over $595,000",,,555.0,,
https://www.realestate.co.nz/42419655/residential/sale/4-8-oxford-terrace-mount-cook,a year ago,"4-8 Oxford Terrace, Mount Cook",POA,15.0,15.0,,,
https://www.realestate.co.nz/42416935/residential/sale/20b-norana-road-maoribank,a year ago,"20B Norana Road, Maoribank",Negotiation,,,640.0,,
https://www.realestate.co.nz/42416339/residential/sale/14-brasch-way-kaiwharawhara,a year ago,"14 Brasch Way, Kaiwharawhara","Offers Over $550,000",,,442.0,,
https://www.realestate.co.nz/42414929/residential/sale/140-akatarawa-road-reikorangi,a year ago,"140 Akatarawa Road, Reikorangi",Negotiation,3.0,1.0,400900.0,,
https://www.realestate.co.nz/42411752/residential/sale/59-crest-road-akatarawa,a year ago,"59 Crest Road, Akatarawa","Offers Over $450,000",,,12300.0,,
https://www.realestate.co.nz/42409084/residential/sale/349-cambridge-terrace-naenae,a year ago,"349  Cambridge Terrace, Naenae","Enquiries Over $639,000 Plus GST (if any)",2.0,1.0,,,
https://www.realestate.co.nz/42408695/residential/sale/15-awamutu-grove-waiwhetu,a year ago,"15  Awamutu Grove, Waiwhetu","Enquiries Over $649,000 Plus GST (if any)",2.0,1.0,,,
https://www.realestate.co.nz/42406295/residential/sale/501-123-taranaki-street-wellington-central,a year ago,"501/123 Taranaki Street, Wellington Central","Buyer Enquiry Over $929,000",3.0,3.0,,,
https://www.realestate.co.nz/42405908/residential/sale/34-ngahere-street-stokes-valley,a year ago,"34 Ngahere Street, Stokes Valley","Offers Over $180,000",,,8337.0,,
https://www.realestate.co.nz/42404851/residential/sale/2-maple-lane-waikanae,a year ago,"2 Maple Lane, WAIKANAE","$1,300,000",3.0,3.0,457.0,,
https://www.realestate.co.nz/42403412/residential/sale/96a-fraser-avenue-johnsonville,a year ago,"96A Fraser Avenue, Johnsonville","Offers Over $199,000",,,317.0,,
https://www.realestate.co.nz/42396463/residential/sale/76a-moeraki-road-maoribank,a year ago,"76A Moeraki Road, Maoribank",Negotiation,,,839.0,,
https://www.realestate.co.nz/42396016/residential/sale/18-10-trieste-way-paraparaumu,a year ago,"18/10 Trieste Way, Paraparaumu","Enquiries Over $900,000",3.0,2.0,,,
https://www.realestate.co.nz/42394838/residential/sale/61-4-kapiti-road-paraparaumu,a year ago,"61/4 Kapiti Road, Paraparaumu","Buyer Enquiry Over $745,000",2.0,1.0,,,
https://www.realestate.co.nz/42384131/residential/sale/14-bell-street-otaki,a year ago,"14 Bell Street, Otaki","Offers Over $835,000",4.0,3.0,1371.0,,
https://www.realestate.co.nz/42383069/residential/sale/475-ohiro-road-brooklyn,a year ago,"475 Ohiro Road, BROOKLYN",Negotiation,3.0,2.0,596.0,,
https://www.realestate.co.nz/42381456/residential/sale/85a-seaview-road-paraparaumu-beach,a year ago,"85a Seaview Road, PARAPARAUMU BEACH",Negotiation,,,758.0,,
https://www.realestate.co.nz/42381455/residential/sale/28-wilson-way-waikanae,a year ago,"28 Wilson Way, WAIKANAE","$335,000 Plus GST (if any)",,,1433.0,,
https://www.realestate.co.nz/42377080/residential/sale/17a-hay-street-naenae,a year ago,"17a Hay Street, Naenae","$670,000",2.0,1.0,150.0,,
https://www.realestate.co.nz/42372687/residential/sale/8b-fiesta-grove-raumati-beach,a year ago,"8B Fiesta Grove, Raumati Beach","$470,000",,,603.0,,
https://www.realestate.co.nz/42362145/residential/sale/65-kaitangata-crescent-kelson,a year ago,"65 Kaitangata Crescent, Kelson",Negotiation,,,20000.0,,
https://www.realestate.co.nz/42359922/rural/sale/2-otaihanga-road-otaihanga,a year ago,"2 Otaihanga Road, Otaihanga","Offers Over $5,750,000 Including GST (if any)",8.0,4.0,17100.0,,
https://www.realestate.co.nz/42359629/residential/sale/20-wilson-way-waikanae,a year ago,"20 Wilson Way, WAIKANAE","$550,000",,,743.0,,
https://www.realestate.co.nz/42357421/residential/sale/lot-19-75-rhine-street-island-bay,a year ago,"Lot 19, 75 Rhine Street, Island Bay",Negotiation,,,692.0,,
https://www.realestate.co.nz/42353467/residential/sale/8-camber-drive-whitby,a year ago,"8  Camber Drive, WHITBY","Enquiries Over $450,000",,,1164.0,,
https://www.realestate.co.nz/42346711/residential/sale/509-12-martin-square-te-aro,a year ago,"509/12 Martin Square, Te Aro","Enquiries Over $295,000",2.0,1.0,,,
https://www.realestate.co.nz/42346619/residential/sale/97f-muri-road-pukerua-bay,a year ago,"97F Muri Road, Pukerua Bay",Negotiation,,,1101.0,,
https://www.realestate.co.nz/42341039/residential/sale/a32-10-ebor-street-te-aro,a year ago,"A32/10 Ebor Street, Te Aro","Buyer Enquiry Over $540,000",1.0,1.0,,,
https://www.realestate.co.nz/42333977/residential/sale/w203-w204-160-victoria-street-te-aro,a year ago,"W203+W204/160 Victoria Street, Te Aro","Buyer Enquiry Over $575,000",2.0,2.0,,,
https://www.realestate.co.nz/42331499/residential/sale/10-lorne-street-te-aro,a year ago,"10 Lorne Street, Te Aro",Negotiation,1.0,1.0,,,
https://www.realestate.co.nz/42331077/residential/sale/34a-fleet-street-naenae,a year ago,"34A Fleet Street, Naenae","Asking Price $309,000",,,420.0,,
https://www.realestate.co.nz/42330937/residential/sale/13-whio-place-waikanae,a year ago,"13 Whio Place, WAIKANAE","$375,000 Plus GST (if any)",,,1015.0,,
https://www.realestate.co.nz/42330910/residential/sale/1342-akatarawa-road-akatarawa,a year ago,"1342 Akatarawa Road, Akatarawa","$669,000",,,12000.0,,
https://www.realestate.co.nz/42330511/residential/sale/2-otaihanga-road-otaihanga,a year ago,"2 Otaihanga Road, Otaihanga","Offers Over $5,750,000",8.0,4.0,17100.0,,
https://www.realestate.co.nz/42329731/residential/sale/17-elgin-way-khandallah,a year ago,"17 Elgin Way, Khandallah",Negotiation,5.0,4.0,3198.0,,
https://www.realestate.co.nz/42322861/residential/sale/lot-24-75-rhine-street-island-bay,a year ago,"Lot 24, 75 Rhine Street, Island Bay","Offers Over $395,000",,,424.0,,
https://www.realestate.co.nz/42321282/residential/sale/91-ruapehu-street-paraparaumu,a year ago,"91 Ruapehu Street, Paraparaumu","$1,199,000",3.0,2.0,,,
https://www.realestate.co.nz/42316690/residential/sale/6-stetson-rise-waikanae,a year ago,"6 Stetson Rise, Waikanae",Negotiation,,,1359.0,,
